Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
6595,2426,15,1480683600,,
6596,2419,5,1480683600,3020,
6597,2426,15,1480683600,,
6598,2426,3,1480683600,,
6599,2356,2,1480770000,,
6600,2359,2,1480770000,,
6601,2417,16,1480770000,,
6602,2418,2,1480770000,,
6603,2278,2,1480770000,,
6604,2298,2,1480770000,,
6605,2361,2,1480770000,,
6606,2358,2,1480770000,,
6607,2304,2,1480770000,,
6608,2388,2,1480770000,,
6609,2283,2,1480770000,,
6610,2399,2,1480770000,,
6611,2393,2,1480770000,,
6612,2376,2,1480770000,,
6613,2376,1,1480770000,,
6614,2263,2,1480770000,,
6615,2272,2,1480770000,,
6616,2320,2,1480770000,,
6617,2295,2,1480770000,,
6618,2299,2,1480770000,,
6619,2305,2,1480770000,,
6620,2305,1,1480770000,,
6621,2420,2,1480770000,,
6622,2429,5,1480770000,4027,
6624,2278,3,1480770000,,
6625,2373,2,1480770000,,
6626,2374,2,1480770000,,
6627,2334,2,1480770000,,
6628,2392,2,1480770000,,
6629,1751,2,1480770000,,
6630,2430,15,1480770000,,
6631,2430,3,1480770000,,
6632,2423,2,1480770000,,
6633,2431,1,1480856400,,
6634,2424,2,1480856400,,
6636,2430,3,1480856400,,
6637,2361,2,1480856400,,
6638,141,2,1480856400,,
6639,2431,2,1480856400,,
6640,2429,2,1480856400,,
6641,2431,2,1480856400,,
6642,2430,3,1480856400,,
6643,2274,2,1480856400,,
6644,2128,2,1480856400,,
6645,2429,2,1480856400,,
6646,2429,2,1480942800,,
6647,2429,2,1480942800,,
6648,2432,2,1480942800,,
6649,2434,5,1480942800,4073,
6650,2432,2,1480942800,,
6651,2430,2,1480942800,,
6652,2432,2,1480942800,,
6653,2435,3,1480942800,,
6654,2432,2,1481029200,,
6655,2429,2,1481029200,,
6656,2429,5,1481029200,1807,
6661,2436,16,1481029200,,
6662,1578,2,1481029200,,
6663,2441,5,1481029200,3427,
6664,2441,5,1481029200,3756,
6665,2440,2,1481029200,,
6666,2440,1,1481029200,,
6667,2442,15,1481029200,,
6668,2442,3,1481029200,,
6669,2415,16,1481115600,,
6672,2443,2,1481115600,,
6673,2444,3,1481115600,,
6674,2438,2,1481115600,,
6675,2438,2,1481115600,,
6676,2440,2,1481115600,,
6677,2445,2,1481202000,,
6678,2445,2,1481202000,,
6679,2359,2,1481202000,,
6680,2356,2,1481202000,,
6681,2445,2,1481202000,,
6682,2416,2,1481202000,,
6683,2235,2,1481202000,,
6684,2443,16,1481202000,,
6685,2429,16,1481202000,,
6686,2127,2,1481202000,,
6687,2128,2,1481202000,,
6688,2447,15,1481202000,,
6689,2447,10,1481202000,,
6690,2447,3,1481202000,,
6691,2448,15,1481202000,,
6692,2441,2,1481202000,,
6693,2298,16,1481202000,,
6694,2277,16,1481202000,,
6695,2444,10,1481202000,,
6696,2432,2,1481202000,,
6697,2429,2,1481202000,,
6698,2443,5,1481288400,4160,
6699,2441,5,1481288400,4160,
6700,2427,5,1481288400,4160,
6701,2451,2,1481374800,,
6702,1516,2,1481374800,,
6703,1507,2,1481374800,,
6704,2453,2,1481374800,,
6705,2454,2,1481374800,,
6706,2453,2,1481374800,,
6709,1507,2,1481374800,,
6710,1516,2,1481374800,,
6711,1768,2,1481374800,,
6712,2455,2,1481374800,,
6714,2459,3,1481374800,,
6715,2459,3,1481374800,,
6716,2457,3,1481374800,,
6717,2455,2,1481374800,,
6718,2453,1,1481374800,,
6719,240,5,1481461200,4201,
6720,243,2,1481461200,,
6721,242,2,1481461200,,
6722,2455,2,1481461200,,
6723,1946,2,1481461200,,
6724,2460,16,1481461200,,
6725,2127,2,1481461200,,
6726,86,2,1481461200,,
6727,93,2,1481461200,,
6728,95,2,1481461200,,
6729,2254,2,1481461200,,
6730,2437,3,1481461200,,
6731,2438,2,1481461200,,
6732,2458,3,1481461200,,
6733,2459,3,1481461200,,
6734,2457,3,1481461200,,
6735,2128,2,1481461200,,
6736,2254,2,1481461200,,
6737,2230,2,1481461200,,
6738,2178,2,1481461200,,
6739,2167,2,1481461200,,
6740,2312,2,1481461200,,
6741,2317,2,1481461200,,
6742,1516,2,1481461200,,
6743,2127,2,1481461200,,
6748,2451,3,1481461200,,
6749,2459,15,1481461200,,
6750,2459,3,1481461200,,
6751,2432,2,1481461200,,
6752,2429,2,1481461200,,
6753,2427,2,1481461200,,
6754,2427,16,1481461200,,
6755,2455,2,1481461200,,
6756,1516,2,1481461200,,
6757,1507,2,1481461200,,
6758,2424,2,1481547600,,
6759,2425,2,1481547600,,
6760,2422,2,1481547600,,
6761,2462,2,1481547600,,
6762,2470,2,1481547600,,
6763,2453,2,1481547600,,
6764,2471,10,1481547600,,
6765,2471,16,1481547600,,
6766,2465,16,1481547600,,
6767,1344,16,1481547600,,
6768,2442,10,1481547600,,
6769,200,2,1481634000,,
6770,1790,2,1481634000,,
6771,2472,2,1481634000,,
6772,2473,2,1481634000,,
6773,248,2,1481634000,,
6774,2147,2,1481634000,,
6775,2474,2,1481634000,,
6776,1426,2,1481634000,,
6777,2462,5,1481720400,75,
6778,2462,2,1481720400,,
6779,2250,5,1481720400,4264,
6780,2477,2,1481720400,,
6781,2470,2,1481720400,,
6782,2439,5,1481720400,4278,
6783,2477,5,1481720400,4278,
6784,2478,1,1481720400,,
6785,2476,15,1481720400,,
6786,2477,5,1481720400,4264,
6787,2475,5,1481720400,4264,
6788,2478,2,1481720400,,
6789,2477,2,1481720400,,
6790,2478,2,1481720400,,
6791,2477,2,1481720400,,
6792,2443,2,1481806800,,
6793,2445,2,1481806800,,
6794,2470,3,1481806800,,
6795,2481,3,1481806800,,
6796,2478,16,1481806800,,
6797,2481,2,1481806800,,
6799,2472,2,1481806800,,
6800,1348,2,1481806800,,
6801,2484,2,1481806800,,
6802,2485,3,1481806800,,
6804,2472,2,1481806800,,
6805,2484,2,1481806800,,
6806,2472,5,1481893200,4312,
6807,2485,15,1481893200,,
6808,2485,10,1481893200,,
6809,2485,3,1481893200,,
6810,2482,2,1481893200,,
6811,2486,2,1481893200,,
6812,2487,3,1481893200,,
6813,2443,2,1481893200,,
6814,2441,5,1481979600,4292,
6815,2490,2,1481979600,,
6816,2490,16,1481979600,,
6818,2484,2,1481979600,,
6819,2492,5,1481979600,4330,
6820,2493,15,1481979600,,
6821,2495,2,1481979600,,
6822,2488,2,1481979600,,
6823,2498,3,1481979600,,
6824,1617,3,1481979600,,
6825,2493,10,1481979600,,
6826,2493,3,1481979600,,
6827,2441,2,1481979600,,
6830,2490,2,1481979600,,
6831,2020,5,1481979600,3427,
6832,2022,2,1481979600,,
6833,2020,2,1481979600,,
6834,2490,2,1481979600,,
6835,2490,15,1481979600,,
6836,2498,2,1481979600,,
6837,17,2,1481979600,,
6838,2441,2,1481979600,,
6839,1581,2,1482066000,,
6840,1545,2,1482066000,,
6841,1539,2,1482066000,,
6843,2356,2,1482066000,,
6844,2394,2,1482066000,,
6845,2497,2,1482066000,,
6846,2477,2,1482066000,,
6847,2484,2,1482066000,,
6848,2491,2,1482066000,,
6849,2489,3,1482066000,,
6850,2481,2,1482066000,,
6851,2278,2,1482066000,,
6852,1516,2,1482066000,,
6853,2455,2,1482066000,,
6854,2438,2,1482066000,,
6855,2254,2,1482066000,,
6856,2146,2,1482066000,,
6857,2427,2,1482066000,,
6858,2440,2,1482066000,,
6859,2502,2,1482066000,,
6860,2480,2,1482066000,,
6861,2470,2,1482066000,,
6862,1630,2,1482066000,,
6863,2492,16,1482066000,,
6864,2489,3,1482066000,,
6865,2500,2,1482066000,,
6866,2503,2,1482066000,,
6867,2490,2,1482066000,,
6868,1541,5,1482066000,2924,
6869,2450,2,1482066000,,
6870,2474,2,1482066000,,
6871,2505,3,1482066000,,
6872,1742,2,1482066000,,
6873,86,2,1482066000,,
6874,86,5,1482066000,113,
6875,2489,3,1482066000,,
6876,2505,3,1482066000,,
6877,2505,3,1482066000,,
6878,2505,3,1482066000,,
6879,2505,3,1482066000,,
6880,2505,3,1482066000,,
6881,2505,3,1482066000,,
6882,2505,3,1482066000,,
6883,2505,12,1482066000,,
6884,2505,10,1482066000,,
6885,2501,1,1482066000,,
6887,2488,15,1482066000,,
6888,2507,15,1482066000,,
6889,2489,3,1482066000,,
6890,2491,2,1482066000,,
6891,2506,2,1482066000,,
6892,2507,2,1482066000,,
6893,2507,1,1482066000,,
6894,2472,2,1482066000,,
6895,2429,2,1482066000,,
6896,2472,5,1482066000,3576,
6897,158,2,1482152400,,
6898,2488,16,1482152400,,
6899,2450,2,1482152400,,
6900,2507,2,1482152400,,
6901,2441,2,1482152400,,
6902,2475,2,1482152400,,
6903,2506,2,1482152400,,
6904,2508,15,1482152400,,
6905,2450,3,1482152400,,
6906,1877,2,1482152400,,
6907,1877,5,1482152400,2444,
6908,2500,2,1482152400,,
6909,2514,2,1482152400,,
6911,35,2,1482152400,,
6912,35,5,1482152400,2444,
6913,1897,5,1482152400,3392,
6915,91,5,1482152400,2444,
6916,2507,3,1482152400,,
6917,2512,5,1482152400,2444,
6918,2482,2,1482238800,,
6919,2486,2,1482238800,,
6920,2506,1,1482238800,,
6922,2514,2,1482238800,,
6923,2510,10,1482238800,,
6924,2514,2,1482238800,,
6925,1883,2,1482238800,,
6926,2500,2,1482238800,,
6928,2477,2,1482238800,,
6929,10,5,1482238800,2444,
6930,10,2,1482238800,,
6931,26,5,1482238800,2444,
6932,26,2,1482238800,,
6933,1897,2,1482238800,,
6934,1897,5,1482238800,2444,
6935,15,5,1482238800,2444,
6937,1397,5,1482238800,2444,
6938,1397,2,1482238800,,
6939,1423,5,1482325200,2444,
6940,1423,2,1482325200,,
6941,240,5,1482325200,2444,
6942,240,2,1482325200,,
6943,104,2,1482325200,,
6944,104,5,1482325200,2444,
6945,28,5,1482325200,2444,
6946,28,2,1482325200,,
6947,1507,2,1482325200,,
6948,1507,5,1482325200,2444,
6949,2522,2,1482325200,,
6950,2512,2,1482325200,,
6951,2513,2,1482325200,,
6952,7,3,1482325200,,
6953,22,2,1482325200,,
6954,25,2,1482325200,,
6955,24,2,1482325200,,
6956,2512,16,1482325200,,
6958,2509,1,1482325200,,
6959,2525,1,1482325200,,
6960,2525,2,1482325200,,
6961,2534,2,1482325200,,
6962,2534,1,1482325200,,
6963,2508,16,1482325200,,
6964,2514,2,1482325200,,
6965,2534,2,1482325200,,
6966,2534,2,1482325200,,
6967,2522,2,1482411600,,
6968,26,16,1482411600,,
6969,2530,5,1482411600,198,
6970,2525,2,1482411600,,
6971,2535,2,1482411600,,
6973,2529,2,1482411600,,
6974,2522,2,1482411600,,
6975,2522,1,1482411600,,
6976,1483,2,1482498000,,
6977,2536,2,1482498000,,
6978,2538,2,1482498000,,
6979,2516,2,1482498000,,
6980,2515,2,1482498000,,
6981,2472,2,1482498000,,
6982,2539,2,1482498000,,
6983,2484,16,1482498000,,
6984,2536,2,1482498000,,
6985,2526,2,1482498000,,
6986,2524,2,1482498000,,
6987,2539,2,1482498000,,
6988,2527,2,1482498000,,
6989,2520,2,1482498000,,
6990,2523,2,1482498000,,
6991,2477,2,1482498000,,
6993,26,2,1482498000,,
6994,2540,2,1482498000,,
6995,2488,10,1482498000,,
6996,2450,10,1482498000,,
6997,2526,16,1482498000,,
6998,2520,16,1482498000,,
6999,2452,2,1482498000,,
7000,2530,2,1482498000,,
7001,2404,2,1482498000,,
7002,2539,2,1482584400,,
7003,2526,2,1482584400,,
7004,2539,2,1482584400,,
7005,2545,2,1482670800,,
7006,2546,2,1482670800,,
7007,2549,3,1482670800,,
7008,2547,15,1482670800,,
7009,1768,2,1482670800,,
7010,1770,2,1482670800,,
7011,2540,2,1482757200,,
7012,2546,2,1482757200,,
7013,2553,15,1482757200,,
7014,2553,10,1482757200,,
7015,2553,3,1482757200,,
7016,2526,2,1482757200,,
7017,2526,5,1482757200,2444,
7018,2530,2,1482757200,,
7019,2537,2,1482757200,,
7020,2512,2,1482757200,,
7021,2516,2,1482757200,,
7022,2427,2,1482757200,,
7023,2440,2,1482757200,,
7024,2419,2,1482757200,,
7026,2556,1,1482843600,,
7028,2542,5,1482843600,4466,
7029,2558,3,1482843600,,
7030,2556,2,1482843600,,
7031,2555,2,1482843600,,
7032,2549,3,1482843600,,
7033,2554,2,1482843600,,
7034,2547,2,1482843600,,
7035,2390,2,1482843600,,
7036,2366,5,1482930000,4160,
7037,2556,2,1482930000,,
7038,2555,2,1482930000,,
7039,2556,2,1482930000,,
7040,2547,2,1482930000,,
7041,2554,2,1482930000,,
7042,2543,2,1482930000,,
7043,2535,2,1482930000,,
7044,1461,2,1482930000,,
7045,1461,5,1482930000,1807,
7046,1483,2,1482930000,,
7047,2520,2,1482930000,,
7048,1294,5,1482930000,4512,
7049,1313,2,1482930000,,
7050,2557,3,1482930000,,
7051,2557,3,1482930000,,
7052,2554,2,1482930000,,
7053,88,16,1482930000,,
7054,2524,16,1483016400,,
7055,2564,2,1483016400,,
7056,2473,2,1483016400,,
7057,2480,2,1483016400,,
7058,2353,2,1483016400,,
7059,2353,5,1483016400,4524,
7060,2354,2,1483016400,,
7061,2407,2,1483016400,,
7062,2567,2,1483016400,,
7063,2508,2,1483016400,,
7064,219,2,1483016400,,
7065,2562,3,1483016400,,
7066,2563,3,1483016400,,
7067,2573,2,1483016400,,
7068,2573,1,1483016400,,
7069,2563,2,1483016400,,
7070,2555,3,1483016400,,
7072,2554,2,1483016400,,
7073,1396,2,1483016400,,
7074,2575,10,1483016400,,
7075,2565,1,1483016400,,
7076,2574,2,1483016400,,
7077,2564,2,1483016400,,
7078,2562,3,1483016400,,
7079,2095,2,1483016400,,
7080,2567,15,1483016400,,
7081,2580,3,1483016400,,
7082,2579,2,1483102800,,
7083,2579,1,1483102800,,
7084,2580,3,1483102800,,
7085,1360,2,1483102800,,
7086,1369,2,1483102800,,
7087,2548,2,1483102800,,
7088,2578,2,1483102800,,
7089,2579,2,1483102800,,
7090,1451,2,1483102800,,
7091,2095,2,1483102800,,
7092,2525,2,1483102800,,
7093,2498,2,1483102800,,
7094,2580,2,1483102800,,
7095,2585,2,1483102800,,
7096,2436,2,1483102800,,
7097,2587,2,1483102800,,
7098,2577,5,1483102800,4551,
7099,1859,2,1483102800,,
7100,1859,5,1483102800,1807,
7101,1678,5,1483102800,1807,
7102,1678,2,1483102800,,
7103,2588,2,1483102800,,
7104,2579,2,1483102800,,
7105,2588,3,1483102800,,
7106,2584,16,1483102800,,
7107,2520,2,1483102800,,
7108,2564,2,1483189200,,
7109,111,2,1483189200,,
7110,1790,2,1483189200,,
7111,2574,2,1483189200,,
7112,2585,2,1483189200,,
7113,1877,5,1483189200,2943,
7114,2514,5,1483189200,2943,
7115,2524,2,1483189200,,
7116,2548,5,1483189200,4439,
7117,2548,2,1483189200,,
7118,2581,16,1483189200,,
7119,2567,10,1483189200,,
7120,2521,2,1483189200,,
7121,2514,2,1483189200,,
7122,2568,10,1483189200,,
7123,2524,2,1483189200,,
7124,2524,5,1483189200,1673,
7125,2589,2,1483189200,,
7126,2588,2,1483189200,,
7127,2462,2,1483189200,,
7128,2236,2,1483189200,,
7129,2585,1,1483275600,,
7130,2594,2,1483275600,,
7131,2548,2,1483275600,,
7132,2590,3,1483275600,,
7133,1507,2,1483275600,,
7134,1516,2,1483275600,,
7135,2601,1,1483362000,,
7136,2600,1,1483362000,,
7137,2376,2,1483362000,,
7138,2298,2,1483362000,,
7139,2586,2,1483362000,,
7140,2586,1,1483362000,,
7141,2592,10,1483362000,,
7142,2603,2,1483362000,,
7143,2596,2,1483362000,,
7144,2596,1,1483362000,,
7145,2594,16,1483362000,,
7146,2596,2,1483362000,,
7147,2537,2,1483362000,,
7148,2537,1,1483362000,,
7149,2604,5,1483362000,4607,
7150,1971,2,1483448400,,
7151,1974,2,1483448400,,
7152,1961,2,1483448400,,
7153,2475,2,1483448400,,
7154,2506,2,1483448400,,
7155,2565,2,1483448400,,
7156,2574,2,1483448400,,
7157,70,2,1483448400,,
7158,70,5,1483448400,113,
7159,2604,2,1483448400,,
7160,2585,2,1483448400,,
7161,2600,2,1483534800,,
7162,2524,2,1483534800,,
7163,2445,2,1483534800,,
7164,2565,2,1483534800,,
7165,1998,2,1483534800,,
7166,1996,2,1483534800,,
7167,2600,2,1483534800,,
7168,1507,16,1483534800,,
7170,2599,2,1483534800,,
7171,2596,2,1483534800,,
7172,2590,2,1483534800,,
7173,2600,15,1483534800,,
7174,88,2,1483534800,,
7175,1382,2,1483534800,,
7176,2600,15,1483534800,,
7177,1586,16,1483534800,,
7178,2607,16,1483534800,,
7179,2608,16,1483534800,,
7180,1585,16,1483534800,,
7181,2602,2,1483534800,,
7182,2560,2,1483534800,,
7183,2609,1,1483621200,,
7184,1516,2,1483621200,,
7185,1507,2,1483621200,,
7186,2611,2,1483621200,,
7187,2613,1,1483621200,,
7188,2611,3,1483621200,,
7189,2615,2,1483621200,,
7190,2614,2,1483621200,,
7191,2614,2,1483621200,,
7192,2613,2,1483621200,,
7193,2612,2,1483621200,,
7194,2615,2,1483621200,,
7195,2606,2,1483621200,,
7196,1294,5,1483621200,4678,
7197,2615,2,1483621200,,
7198,2614,2,1483621200,,
7199,2589,2,1483621200,,
7200,200,2,1483621200,,
7201,2615,2,1483707600,,
7202,2613,2,1483707600,,
7203,2612,2,1483707600,,
7204,2615,2,1483707600,,
7205,2615,1,1483707600,,
7206,2351,2,1483707600,,
7207,2616,15,1483707600,,
7208,2616,3,1483707600,,
7209,2616,10,1483707600,,
7210,2616,3,1483707600,,
7211,2602,16,1483707600,,
7212,2620,3,1483707600,,
7213,2620,15,1483707600,,
7214,2620,3,1483707600,,
7215,2620,10,1483707600,,
7216,2620,3,1483707600,,
7217,2606,2,1483707600,,
7218,2613,2,1483707600,,
7219,2619,2,1483794000,,
7220,2614,2,1483794000,,
7221,1909,2,1483794000,,
7222,2621,15,1483794000,,
7223,2623,2,1483794000,,
7224,2624,3,1483794000,,
7225,2558,2,1483794000,,
7226,2624,3,1483794000,,
7227,2624,3,1483794000,,
7228,2624,3,1483794000,,
7229,2624,3,1483794000,,
7230,2624,15,1483794000,,
7231,2624,3,1483794000,,
7232,2624,4,1483794000,,
7233,2624,10,1483794000,,
7234,2625,3,1483794000,,
7235,2625,3,1483794000,,
7236,2622,3,1483794000,,
7237,2236,16,1483880400,,
7238,2625,3,1483880400,,
7239,2622,3,1483880400,,
7240,2619,16,1483880400,,
7241,2622,3,1483880400,,
7242,2619,2,1483880400,,
7243,2390,2,1483880400,,
7244,2366,2,1483880400,,
7245,2623,2,1483880400,,
7246,2617,16,1483880400,,
7247,2351,2,1483880400,,
7248,2355,2,1483880400,,
7249,2236,2,1483966800,,
7250,2629,1,1483966800,,
7251,2627,16,1483966800,,
7252,2530,5,1483966800,4745,
7253,2631,2,1483966800,,
7254,2632,2,1483966800,,
7255,2632,2,1483966800,,
7256,2632,2,1483966800,,
7257,2630,2,1483966800,,
7258,2623,2,1483966800,,
7259,2236,5,1483966800,2609,
7260,2048,3,1483966800,,
7261,2617,16,1483966800,,
7262,2615,16,1483966800,,
7263,1507,5,1483966800,4760,
7264,2427,5,1483966800,4760,
7265,2632,3,1483966800,,
7266,2630,2,1483966800,,
7267,2631,2,1484053200,,
7268,2366,2,1484053200,,
7269,2632,2,1484053200,,
7270,2475,5,1484053200,4760,
7271,2636,10,1484053200,,
7272,1727,2,1484053200,,
7273,1534,2,1484053200,,
7274,2625,5,1484053200,4713,
7275,2634,2,1484053200,,
7276,2637,2,1484053200,,
7277,2630,2,1484053200,,
7279,2614,16,1484053200,,
7280,2634,16,1484053200,,
7281,1946,2,1484053200,,
7282,1464,2,1484053200,,
7283,1471,2,1484053200,,
7284,1389,3,1484053200,,
7285,2640,2,1484053200,,
7286,2601,2,1484053200,,
7287,2641,2,1484053200,,
7288,2468,2,1484053200,,
7289,2641,2,1484053200,,
7290,2303,2,1484139600,,
7291,2236,2,1484139600,,
7292,2236,5,1484139600,4790,
7293,2238,2,1484139600,,
7294,2640,2,1484139600,,
7295,1987,5,1484139600,8,
7296,1710,5,1484139600,8,
7297,2639,2,1484139600,,
7298,1990,2,1484139600,,
7299,2584,2,1484139600,,
7302,2642,3,1484139600,,
7304,2621,3,1484139600,,
7305,2644,5,1484226000,4062,
7306,2642,3,1484226000,,
7307,2638,2,1484226000,,
7308,2643,1,1484226000,,
7309,2643,2,1484226000,,
7310,2623,5,1484226000,3392,
7311,2633,2,1484226000,,
7312,2632,2,1484226000,,
7313,2632,5,1484226000,1765,
7314,2644,2,1484226000,,
7316,2237,2,1484226000,,
7317,2238,2,1484226000,,
7318,2611,2,1484226000,,
7319,1516,2,1484226000,,
7320,2440,2,1484226000,,
7321,2411,2,1484226000,,
7322,2633,2,1484226000,,
7323,2645,2,1484226000,,
7324,1525,2,1484226000,,
7325,2524,2,1484226000,,
7327,2615,2,1484226000,,
7328,2468,2,1484226000,,
7330,1741,2,1484226000,,
7331,2584,2,1484226000,,
7333,2646,2,1484226000,,
7334,2478,2,1484226000,,
7335,2477,2,1484226000,,
7336,2514,2,1484226000,,
7337,2534,2,1484226000,,
7338,2559,2,1484226000,,
7339,221,2,1484226000,,
7340,2613,2,1484226000,,
7341,2630,2,1484226000,,
7342,2623,2,1484226000,,
7343,2606,2,1484226000,,
7344,2560,2,1484226000,,
7345,2390,2,1484226000,,
7346,2366,2,1484226000,,
7347,1769,2,1484226000,,
7348,1770,2,1484226000,,
7349,1791,2,1484226000,,
7350,1776,2,1484226000,,
7351,1782,2,1484226000,,
7352,1773,2,1484226000,,
7353,1785,2,1484226000,,
7354,1787,2,1484226000,,
7355,111,2,1484226000,,
7356,134,2,1484226000,,
7357,200,2,1484226000,,
7358,2641,2,1484226000,,
7359,2643,2,1484226000,,
7362,2641,1,1484312400,,
7363,2634,2,1484312400,,
7364,2615,2,1484312400,,
7365,2657,1,1484312400,,
7366,2655,5,1484312400,4561,
7367,2659,2,1484312400,,
7368,2657,2,1484398800,,
7369,2659,3,1484398800,,
7370,2653,2,1484398800,,
7371,2643,2,1484398800,,
7372,2642,2,1484398800,,
7373,2662,2,1484398800,,
7374,2660,2,1484398800,,
7375,2660,2,1484398800,,
7376,2661,2,1484398800,,
7377,2657,2,1484398800,,
7378,2642,3,1484398800,,
7379,2658,2,1484398800,,
7380,2319,2,1484398800,,
7381,2322,2,1484398800,,
7382,2667,2,1484398800,,
7383,1806,5,1484398800,4802,
7384,2647,2,1484485200,,
7385,2356,5,1484485200,4802,
7386,1354,5,1484485200,4802,
7387,2322,2,1484485200,,
7388,2667,2,1484485200,,
7389,2671,2,1484485200,,
7430,88,2,1484485200,,
7431,2671,2,1484485200,,
7432,1743,2,1484485200,,
7433,2670,2,1484485200,,
7434,2673,2,1484485200,,
7435,2642,2,1484485200,,
7436,2646,2,1484485200,,
7437,2646,5,1484485200,113,
7438,1992,2,1484485200,,
7439,2407,2,1484485200,,
7440,2322,2,1484485200,,
7441,141,2,1484485200,,
7442,74,2,1484485200,,
7443,2666,2,1484485200,,
7444,1361,1,1484485200,,
7445,1345,1,1484485200,,
7446,1753,1,1484485200,,
7447,1708,1,1484485200,,
7448,1365,1,1484485200,,
7449,2665,15,1484485200,,
7450,2675,2,1484485200,,
7451,2667,1,1484485200,,
7452,2667,2,1484485200,,
7453,2676,2,1484485200,,
7454,2675,2,1484485200,,
7455,2678,2,1484571600,,
7456,2671,1,1484571600,,
7457,2653,2,1484571600,,
7458,2680,2,1484571600,,
7459,2547,5,1484571600,4869,
7461,2044,2,1484571600,,
7462,2041,2,1484571600,,
7463,2679,2,1484571600,,
7501,2674,3,1484571600,,
7502,2678,2,1484571600,,
7503,2680,2,1484571600,,
7504,2679,2,1484571600,,
7506,2682,3,1484571600,,
7507,2675,2,1484571600,,
7508,2671,2,1484571600,,
7509,2679,15,1484571600,,
7510,2044,2,1484571600,,
7511,2678,16,1484571600,,
7512,2678,1,1484571600,,
7513,2678,2,1484571600,,
7514,2682,3,1484571600,,
7515,2678,2,1484571600,,
7516,2663,2,1484571600,,
7517,2683,3,1484571600,,
7518,2683,15,1484571600,,
7519,2683,10,1484571600,,
7520,2670,2,1484658000,,
7521,2305,2,1484658000,,
7522,2305,3,1484658000,,
7523,2295,2,1484658000,,
7524,2646,2,1484744400,,
7525,2680,2,1484744400,,
7526,2653,2,1484744400,,
7527,2646,5,1484744400,1366,
7528,2306,5,1484744400,1366,
7529,2306,2,1484744400,,
7530,2307,2,1484744400,,
7531,2688,2,1484744400,,
7532,2311,2,1484744400,,
7533,2690,1,1484744400,,
7534,2306,2,1484744400,,
7535,2678,2,1484744400,,
7536,2681,2,1484744400,,
7537,2690,2,1484744400,,
7538,2646,2,1484744400,,
7539,2342,2,1484744400,,
7540,2687,2,1484744400,,
7541,2344,2,1484744400,,
7542,2274,2,1484744400,,
7543,35,2,1484744400,,
7544,2680,2,1484744400,,
7545,2307,2,1484744400,,
7546,2311,2,1484744400,,
7547,2688,2,1484744400,,
7548,2310,2,1484744400,,
7549,2681,5,1484744400,4924,
7550,2694,2,1484744400,,
7551,2233,2,1484744400,,
7552,1621,2,1484744400,,
7553,53,2,1484744400,,
7554,35,2,1484744400,,
7555,2696,2,1484744400,,
7557,2681,2,1484744400,,
7558,2681,5,1484744400,1671,
7559,2697,2,1484744400,,
7560,2697,1,1484744400,,
7561,2645,2,1484744400,,
7562,2678,2,1484744400,,
7563,2655,2,1484744400,,
7564,2694,5,1484744400,3576,
7565,2692,5,1484744400,4561,
7566,2690,2,1484830800,,
7567,2695,1,1484830800,,
7568,2696,2,1484830800,,
7569,2700,16,1484830800,,
7570,2701,2,1484830800,,
7572,2702,2,1484830800,,
7573,2702,1,1484830800,,
7575,2421,2,1484830800,,
7576,2659,16,1484830800,,
7577,2310,2,1484830800,,
7578,2644,2,1484830800,,
7579,2700,2,1484830800,,
7580,2689,2,1484830800,,
7581,2671,2,1484830800,,
7582,2669,2,1484830800,,
7583,2658,2,1484830800,,
7584,2660,2,1484830800,,
7585,2660,2,1484830800,,
7586,2660,1,1484830800,,
7587,2644,5,1484830800,4939,
7588,2673,2,1484830800,,
7589,2697,2,1484830800,,
7590,2680,2,1484830800,,
7591,2653,2,1484830800,,
7592,2699,3,1484830800,,
7593,2492,3,1484830800,,
7594,2306,5,1484830800,4939,
7595,2655,5,1484830800,4939,
7596,53,2,1484830800,,
7597,56,2,1484830800,,
7598,49,2,1484830800,,
7599,2233,2,1484830800,,
7600,1621,2,1484830800,,
7601,55,2,1484830800,,
7602,35,2,1484830800,,
7604,2702,2,1484830800,,
7605,1516,2,1484830800,,
7606,2657,2,1484830800,,
7607,1391,2,1484917200,,
7608,2696,2,1484917200,,
7609,2680,2,1484917200,,
7610,2653,2,1484917200,,
7611,2700,5,1484917200,4707,
7612,2630,1,1484917200,,
7613,2687,2,1484917200,,
7614,2688,2,1484917200,,
7615,2704,2,1484917200,,
7616,2706,2,1484917200,,
7617,2286,5,1484917200,3901,
7618,2372,2,1485003600,,
7619,2697,2,1485003600,,
7620,2704,2,1485003600,,
7621,2703,2,1485003600,,
7622,2682,3,1485003600,,
7623,225,3,1485003600,,
7624,2400,3,1485003600,,
7625,2705,3,1485003600,,
7626,2704,2,1485003600,,
7627,2703,2,1485003600,,
7628,2514,5,1485003600,2444,
7629,2211,2,1485003600,,
7630,2698,2,1485003600,,
7631,2648,2,1485003600,,
7632,2654,2,1485003600,,
7633,2571,2,1485003600,,
7634,2659,2,1485003600,,
7635,2703,2,1485003600,,
7636,2696,1,1485090000,,
7637,2710,1,1485090000,,
7638,2712,2,1485090000,,
7639,2712,5,1485090000,1807,
7640,2708,2,1485090000,,
7641,2713,2,1485090000,,
7642,2714,2,1485090000,,
7643,2713,3,1485090000,,
7644,15,2,1485090000,,
7645,2704,2,1485090000,,
